::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=13596,endColumn=13600,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=13672,endColumn=13676,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=13734,endColumn=13738,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=13815,endColumn=13819,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=13875,endColumn=13879,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=13966,endColumn=13970,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=14028,endColumn=14032,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=14142,endColumn=14146,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=14223,endColumn=14227,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=14288,endColumn=14292,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=15031,endColumn=15033,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=15044,endColumn=15046,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=15055,endColumn=15057,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=16660,endColumn=16670,title=eslint(no-func-assign)::'randomFill' is a function.
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=43687,endColumn=43688,title=eslint(no-useless-catch)::Unnecessary catch clause
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=48287,endColumn=48288,title=eslint(no-useless-catch)::Unnecessary catch clause
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=54018,endColumn=54022,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=54041,endColumn=54045,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=54056,endColumn=54060,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=54104,endColumn=54108,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=54125,endColumn=54129,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=58350,endColumn=58354,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=58373,endColumn=58377,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=58457,endColumn=58461,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=58516,endColumn=58520,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=58548,endColumn=58552,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=58572,endColumn=58576,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=58693,endColumn=58697,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=60402,endColumn=60406,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=60528,endColumn=60532,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=60552,endColumn=60556,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=60578,endColumn=60582,title=react(no-this-in-sfc)::Stateless functional components should not use `this`
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=65021,endColumn=65083,title=eslint(no-unused-expressions)::Expected expression to be used
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=65144,endColumn=65210,title=eslint(no-unused-expressions)::Expected expression to be used
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=65273,endColumn=65343,title=eslint(no-unused-expressions)::Expected expression to be used
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=93883,endColumn=93884,title=eslint(no-cond-assign)::Expected a conditional expression and instead saw an assignment
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=107325,endColumn=107327,title=eslint(no-control-regex)::Unexpected control characters
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=107856,endColumn=107900,title=eslint(no-unused-expressions)::Expected expression to be used
::warning file=public/vendor/ffmpeg/core/ffmpeg-core.js,line=8,endLine=8,col=107984,endColumn=108030,title=eslint(no-unused-expressions)::Expected expression to be used
::warning file=src/components/LabNotebook.jsx,line=903,endLine=903,col=25,endColumn=35,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'typeLabels'
::warning file=src/components/PlateSections.jsx,line=507,endLine=507,col=40,endColumn=53,title=react-hooks(exhaustive-deps)::React Hook useEffect has missing dependencies: 'setCellConfig', and 'regionName'
::warning file=src/components/PlateSections.jsx,line=1101,endLine=1101,col=20,endColumn=29,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `activeSel`, which changes every render
::warning file=src/components/PlateSections.jsx,line=1113,endLine=1113,col=9,endColumn=18,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `activeSel`, which changes every render
::warning file=src/components/PlateSections.jsx,line=1133,endLine=1133,col=9,endColumn=18,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `activeSel`, which changes every render
::warning file=src/components/PlateSections.jsx,line=1250,endLine=1250,col=30,endColumn=37,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'getRole'
::warning file=src/components/PlateSections.jsx,line=1266,endLine=1266,col=30,endColumn=37,title=react-hooks(exhaustive-deps)::React Hook useMemo has missing dependencies: 'getRole', and 'concOf'
::warning file=src/components/PlateSections.jsx,line=1301,endLine=1301,col=21,endColumn=28,title=react-hooks(exhaustive-deps)::React Hook useEffect has missing dependencies: 'getRole', and 'rawOD'
::warning file=src/components/PlateSections.jsx,line=1325,endLine=1325,col=21,endColumn=28,title=react-hooks(exhaustive-deps)::React Hook useEffect has missing dependencies: 'getRole', 'rawOD', and 'updatePlate'
::warning file=src/components/PlateSections.jsx,line=1483,endLine=1483,col=70,endColumn=77,title=react-hooks(exhaustive-deps)::React Hook useMemo has missing dependencies: 'getRole', 'concOf', 'rawOD', 'viability', 'cmpColor', and 'effectiveSD'
::warning file=src/components/PlateSections.jsx,line=2045,endLine=2045,col=17,endColumn=28,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'updatePlate'
::warning file=src/components/PlateSections.jsx,line=2091,endLine=2091,col=9,endColumn=19,title=react-hooks(exhaustive-deps)::React hook useEffect depends on `activeFill`, which changes every render
::warning file=src/components/PlateSections.jsx,line=2092,endLine=2092,col=9,endColumn=18,title=react-hooks(exhaustive-deps)::React hook useEffect depends on `activeSel`, which changes every render
::warning file=src/components/PlateSections.jsx,line=2131,endLine=2131,col=30,endColumn=41,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'updatePlate'
::warning file=src/components/PlateSections.jsx,line=2137,endLine=2137,col=9,endColumn=18,title=react-hooks(exhaustive-deps)::React hook useEffect depends on `activeSel`, which changes every render
::warning file=src/components/MDSections.jsx,line=460,endLine=460,col=12,endColumn=22,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'activeTest.smiles'
::warning file=src/components/MDSections.jsx,line=490,endLine=490,col=44,endColumn=51,title=react-hooks(exhaustive-deps)::React Hook useMemo has missing dependencies: 'getSSAt', and 'getFormAt'
::warning file=src/components/MDSections.jsx,line=691,endLine=691,col=23,endColumn=38,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'attachListeners'
::warning file=src/components/MDSections.jsx,line=692,endLine=692,col=37,endColumn=52,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'attachListeners'
::warning file=src/components/MDSections.jsx,line=963,endLine=963,col=9,endColumn=21,title=react-hooks(exhaustive-deps)::React Hook useEffect has missing dependencies: 'organicFetch.smiles', 'organicFetch.loading', and 'organicFetch.text'
::warning file=src/components/MDSections.jsx,line=2928,endLine=2928,col=27,endColumn=37,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'activeTest'
::warning file=src/components/MDSections.jsx,line=3206,endLine=3206,col=27,endColumn=37,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'activeTest'
::warning file=src/components/MDSections.jsx,line=3662,endLine=3662,col=58,endColumn=64,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `margin`, which changes every render
::warning file=src/components/MDSections.jsx,line=3662,endLine=3662,col=7,endColumn=14,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `samples`, which changes every render
::warning file=src/components/MDSections.jsx,line=3817,endLine=3817,col=27,endColumn=37,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'activeTest'
::warning file=src/components/NMRData.jsx,line=1820,endLine=1820,col=20,endColumn=27,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getXVal'
::warning file=src/components/NMRData.jsx,line=1953,endLine=1953,col=22,endColumn=35,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getPlotCoords'
::warning file=src/components/NMRData.jsx,line=2119,endLine=2119,col=22,endColumn=35,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getPlotCoords'
::warning file=src/components/AppModules/projectsModule.jsx,line=21,endLine=21,col=7,endColumn=22,title=eslint(no-unused-vars)::Variable 'normProjectName' is declared but never used. Unused variables should start with a '_'.
::warning file=src/components/notebookPreviews.jsx,line=2385,endLine=2385,col=26,endColumn=29,title=eslint(no-unused-vars)::Parameter 'ctx' is declared but never used. Unused parameters should start with a '_'.
::warning file=src/components/notebookPreviews.jsx,line=288,endLine=288,col=32,endColumn=48,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'STRUCTURE_COLORS'
::warning file=src/components/AppModules/librarySections.jsx,line=132,endLine=132,col=21,endColumn=35,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'chooseCellLine'
::warning file=src/components/AppModules/librarySections.jsx,line=275,endLine=275,col=21,endColumn=34,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'choosePlasmid'
::warning file=src/components/TestShellRenderer.jsx,line=1200,endLine=1200,col=15,endColumn=37,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'notebookCheckLabelById'
::warning file=src/components/TestShellRenderer.jsx,line=1208,endLine=1208,col=5,endColumn=22,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `customFieldValues`, which changes every render
::warning file=src/components/TestShellRenderer.jsx,line=1212,endLine=1212,col=5,endColumn=14,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `cellLines`, which changes every render
::warning file=src/components/TestShellRenderer.jsx,line=1206,endLine=1206,col=5,endColumn=6,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `t`, which changes every render
::warning file=src/components/SharedAnalysisTools.jsx,line=1440,endLine=1440,col=53,endColumn=57,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getX'
::warning file=src/components/SharedAnalysisTools.jsx,line=1494,endLine=1494,col=53,endColumn=57,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getY'
::warning file=src/components/SharedAnalysisTools.jsx,line=1589,endLine=1589,col=19,endColumn=23,title=react-hooks(exhaustive-deps)::React Hook useEffect has missing dependencies: 'getY', and 'getX'
::warning file=src/components/FlowCytometrySections.jsx,line=1037,endLine=1037,col=46,endColumn=53,title=eslint(no-unused-vars)::Parameter 'updater' is declared but never used. Unused parameters should start with a '_'.
::warning file=src/components/FlowCytometrySections.jsx,line=277,endLine=277,col=53,endColumn=57,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getX'
::warning file=src/components/FlowCytometrySections.jsx,line=827,endLine=827,col=21,endColumn=25,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'zoom'
::warning file=src/components/FlowCytometrySections.jsx,line=1365,endLine=1365,col=21,endColumn=27,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'zoom1D'
::warning file=src/components/ssNMRSections.jsx,line=263,endLine=263,col=37,endColumn=39,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/ssNMRSections.jsx,line=263,endLine=263,col=52,endColumn=54,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/ssNMRSections.jsx,line=265,endLine=265,col=38,endColumn=40,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/ssNMRSections.jsx,line=265,endLine=265,col=53,endColumn=55,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/ssNMRSections.jsx,line=267,endLine=267,col=39,endColumn=41,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/ssNMRSections.jsx,line=267,endLine=267,col=63,endColumn=65,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/ssNMRSections.jsx,line=860,endLine=860,col=53,endColumn=57,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getX'
::warning file=src/components/ssNMRSections.jsx,line=917,endLine=917,col=53,endColumn=57,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getY'
::warning file=src/components/ssNMRSections.jsx,line=2649,endLine=2649,col=20,endColumn=24,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `used`, which changes every render
::warning file=src/components/ssNMRSections.jsx,line=2696,endLine=2696,col=63,endColumn=83,title=react-hooks(exhaustive-deps)::React Hook useMemo has a complex expression in the dependency array.
::warning file=src/components/ssNMRSections.jsx,line=2670,endLine=2670,col=179,endColumn=189,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'effXFields'
::warning file=src/components/ssNMRSections.jsx,line=2696,endLine=2696,col=113,endColumn=117,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `used`, which changes every render
::warning file=src/components/ssNMRSections.jsx,line=2735,endLine=2735,col=58,endColumn=63,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'fitOf'
::warning file=src/components/ssNMRSections.jsx,line=2830,endLine=2830,col=15,endColumn=35,title=react-hooks(exhaustive-deps)::React Hook useMemo has a complex expression in the dependency array.
::warning file=src/components/ssNMRSections.jsx,line=2792,endLine=2792,col=5,endColumn=15,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'effXFields'
::warning file=src/components/ssNMRSections.jsx,line=2830,endLine=2830,col=50,endColumn=54,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `used`, which changes every render
::warning file=src/components/ssNMRSections.jsx,line=2860,endLine=2860,col=73,endColumn=78,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'effSD'
::warning file=src/components/ssNMRSections.jsx,line=2865,endLine=2865,col=28,endColumn=32,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `used`, which changes every render
::warning file=src/components/ssNMRSections.jsx,line=2914,endLine=2914,col=57,endColumn=64,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'colorOf'
::warning file=src/components/ImageBuilder.jsx,line=850,endLine=850,col=9,endColumn=13,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'undo'
::error file=src/App.jsx,line=652,endLine=652,col=86,endColumn=100,title=eslint(no-undef)::'__APP_COMMIT__' is not defined.
::warning file=src/components/NMRMoleculeViewer.jsx,line=42,endLine=42,col=7,endColumn=17,title=eslint(no-unused-vars)::Variable 'fmtBytesMB' is declared but never used. Unused variables should start with a '_'.
::warning file=src/components/NMRMoleculeViewer.jsx,line=43,endLine=43,col=7,endColumn=17,title=eslint(no-unused-vars)::Variable 'fmtBytesGB' is declared but never used. Unused variables should start with a '_'.
::warning file=src/components/NMRMoleculeViewer.jsx,line=2609,endLine=2609,col=19,endColumn=38,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'trajectoryFallbacks'
::warning file=src/components/NMRMoleculeViewer.jsx,line=2679,endLine=2679,col=31,endColumn=44,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'toActualFrame'
::warning file=src/components/NMRSections.jsx,line=1486,endLine=1486,col=84,endColumn=91,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getXVal'
::warning file=src/components/NMRSections.jsx,line=1878,endLine=1878,col=86,endColumn=99,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getPlotCoords'
::warning file=src/components/NMRSections.jsx,line=2063,endLine=2063,col=86,endColumn=99,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getPlotCoords'
::warning file=src/components/NMRSections.jsx,line=3425,endLine=3425,col=19,endColumn=32,title=react-hooks(exhaustive-deps)::React Hook useMemo has missing dependencies: 'hasPhosphorus', 'DB', and 'isPolymer'
::warning file=src/components/NMRSections.jsx,line=3438,endLine=3438,col=73,endColumn=82,title=react-hooks(exhaustive-deps)::React Hook useMemo has missing dependencies: 'getFormAt', and 'getSSAt'
::warning file=src/components/NMRSections.jsx,line=3465,endLine=3465,col=7,endColumn=139,title=react-hooks(exhaustive-deps)::React Hook useMemo has unnecessary dependency: sugarConf
::warning file=src/components/NMRSections.jsx,line=3465,endLine=3465,col=7,endColumn=139,title=react-hooks(exhaustive-deps)::React Hook useMemo has unnecessary dependency: dnaFormDefault
::warning file=src/components/NMRSections.jsx,line=3465,endLine=3465,col=7,endColumn=139,title=react-hooks(exhaustive-deps)::React Hook useMemo has unnecessary dependency: ssRaw
::warning file=src/components/NMRSections.jsx,line=3465,endLine=3465,col=7,endColumn=139,title=react-hooks(exhaustive-deps)::React Hook useMemo has unnecessary dependency: formsRaw
::warning file=src/components/NMRSections.jsx,line=3486,endLine=3486,col=15,endColumn=21,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `shifts`, which changes every render
::warning file=src/components/NMRSections.jsx,line=3687,endLine=3687,col=18,endColumn=20,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'DB'
::warning file=src/components/NMRSections.jsx,line=3925,endLine=3925,col=53,endColumn=57,title=react-hooks(exhaustive-deps)::React Hook useEffect has a missing dependency: 'getX'
::warning file=src/components/NMRSections.jsx,line=4840,endLine=4840,col=37,endColumn=39,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/NMRSections.jsx,line=4840,endLine=4840,col=52,endColumn=54,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/NMRSections.jsx,line=4842,endLine=4842,col=38,endColumn=40,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/NMRSections.jsx,line=4842,endLine=4842,col=53,endColumn=55,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/NMRSections.jsx,line=4844,endLine=4844,col=39,endColumn=41,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/NMRSections.jsx,line=4844,endLine=4844,col=63,endColumn=65,title=eslint(no-useless-escape)::Unnecessary escape character '/'
::warning file=src/components/NMRSections.jsx,line=7512,endLine=7512,col=20,endColumn=24,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `used`, which changes every render
::warning file=src/components/NMRSections.jsx,line=7521,endLine=7521,col=76,endColumn=86,title=react-hooks(exhaustive-deps)::React Hook useMemo has missing dependencies: 'activeTest', 'isComparable', and 'd.activeInstanceId'
::warning file=src/components/NMRSections.jsx,line=7534,endLine=7534,col=102,endColumn=106,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `used`, which changes every render
::warning file=src/components/NMRSections.jsx,line=7555,endLine=7555,col=42,endColumn=47,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'fitOf'
::warning file=src/components/NMRSections.jsx,line=7616,endLine=7616,col=73,endColumn=78,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'effSD'
::warning file=src/components/NMRSections.jsx,line=7621,endLine=7621,col=6,endColumn=82,title=react-hooks(exhaustive-deps)::React Hook useMemo has unnecessary dependency: plot.useFixedSD
::warning file=src/components/NMRSections.jsx,line=7621,endLine=7621,col=6,endColumn=82,title=react-hooks(exhaustive-deps)::React Hook useMemo has unnecessary dependency: plot.manualSD
::warning file=src/components/NMRSections.jsx,line=7621,endLine=7621,col=6,endColumn=82,title=react-hooks(exhaustive-deps)::React Hook useMemo has unnecessary dependency: plot.fixedSDStr
::warning file=src/components/NMRSections.jsx,line=7621,endLine=7621,col=28,endColumn=32,title=react-hooks(exhaustive-deps)::React hook useMemo depends on `used`, which changes every render
::warning file=src/components/NMRSections.jsx,line=7694,endLine=7694,col=57,endColumn=64,title=react-hooks(exhaustive-deps)::React Hook useMemo has a missing dependency: 'colorOf'
::warning file=src/components/NMRSections.jsx,line=7696,endLine=7696,col=6,endColumn=62,title=react-hooks(exhaustive-deps)::React Hook useMemo has unnecessary dependency: cfg.colors

Found 277 warnings and 6 errors.
Finished in 147ms on 254 files with 92 rules using 8 threads.
